"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"527","2016-01-29 15:33:16","2016-01-29 15:42:03","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1531","Subscriber","1988","2"
"395","2016-01-29 15:33:34","2016-01-29 15:40:09","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","983","Subscriber",\N,"0"
"319","2016-01-29 15:34:38","2016-01-29 15:39:57","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1568","Customer","1980","1"
"475","2016-01-29 15:35:05","2016-01-29 15:43:00","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1579","Subscriber","1988","1"
"149","2016-01-29 15:36:10","2016-01-29 15:38:39","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","640","Subscriber","1992","1"
"391","2016-01-29 15:38:01","2016-01-29 15:44:33","141","Kendall Street","42.363560158429884","-71.08216792345047","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","738","Customer","1986","1"
"386","2016-01-29 15:38:07","2016-01-29 15:44:33","141","Kendall Street","42.363560158429884","-71.08216792345047","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","896","Subscriber","1992","2"
"456","2016-01-29 15:38:59","2016-01-29 15:46:36","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","141","Kendall Street","42.363560158429884","-71.08216792345047","928","Subscriber","1965","1"
"504","2016-01-29 15:41:30","2016-01-29 15:49:54","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","639","Subscriber","1974","1"
"561","2016-01-29 15:42:34","2016-01-29 15:51:56","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","744","Customer","1972","1"
"554","2016-01-29 15:42:36","2016-01-29 15:51:50","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1096","Subscriber","1978","2"
"280","2016-01-29 15:47:09","2016-01-29 15:51:50","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","141","Kendall Street","42.363560158429884","-71.08216792345047","738","Customer","1982","2"
"299","2016-01-29 15:48:31","2016-01-29 15:53:30","177","University Park","42.36264779118595","-71.10006093978882","179","MIT Vassar St","42.355601213279265","-71.10394477844238","703","Subscriber","1991","1"
"270","2016-01-29 15:55:27","2016-01-29 15:59:57","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","822","Subscriber","1988","2"
"514","2016-01-29 15:56:14","2016-01-29 16:04:49","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1106","Subscriber","1995","1"
"691","2016-01-29 15:58:04","2016-01-29 16:09:35","117","Binney St / Sixth St","42.366095","-71.086388","115","Porter Square Station","42.387995","-71.119084","798","Subscriber","1969","1"
"768","2016-01-29 16:02:15","2016-01-29 16:15:03","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","873","Subscriber",\N,"0"
"300","2016-01-29 16:06:22","2016-01-29 16:11:22","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1289","Subscriber","1989","2"
"505","2016-01-29 16:06:49","2016-01-29 16:15:14","143","EF - North Point Park","42.369885","-71.069957","117","Binney St / Sixth St","42.366095","-71.086388","1275","Subscriber","1977","1"
"230","2016-01-29 16:07:36","2016-01-29 16:11:27","142","Alewife Station at Russell Field","42.396105","-71.139459","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","874","Customer","1984","1"
"300","2016-01-29 16:08:45","2016-01-29 16:13:46","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","999","Subscriber","1958","1"
"375","2016-01-29 16:08:50","2016-01-29 16:15:06","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1559","Subscriber","1984","2"
"320","2016-01-29 16:10:58","2016-01-29 16:16:18","107","Ames St at Main St","42.3625","-71.08822","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","652","Subscriber","1968","1"
"426","2016-01-29 16:13:14","2016-01-29 16:20:20","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1529","Subscriber","1981","1"
"1226","2016-01-29 16:14:11","2016-01-29 16:34:37","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","140","Danehy Park","42.388966","-71.132788","716","Customer","1980","1"
"305","2016-01-29 16:16:33","2016-01-29 16:21:38","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1106","Subscriber","1989","2"
"757","2016-01-29 16:18:57","2016-01-29 16:31:34","180","Mt Auburn","42.37478628706384","-71.13320231437683","115","Porter Square Station","42.387995","-71.119084","1271","Customer","1986","2"
"183","2016-01-29 16:19:42","2016-01-29 16:22:45","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","786","Subscriber","1985","1"
"732","2016-01-29 16:20:06","2016-01-29 16:32:19","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1077","Subscriber","1985","1"
"708","2016-01-29 16:20:31","2016-01-29 16:32:20","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","143","EF - North Point Park","42.369885","-71.069957","873","Customer","1960","2"
"649","2016-01-29 16:21:30","2016-01-29 16:32:20","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","822","Customer","1961","2"
"583","2016-01-29 16:21:54","2016-01-29 16:31:37","180","Mt Auburn","42.37478628706384","-71.13320231437683","115","Porter Square Station","42.387995","-71.119084","731","Customer","1974","2"
"303","2016-01-29 16:22:13","2016-01-29 16:27:16","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","638","Subscriber","1980","1"
"309","2016-01-29 16:24:13","2016-01-29 16:29:22","140","Danehy Park","42.388966","-71.132788","115","Porter Square Station","42.387995","-71.119084","706","Subscriber","1987","1"
"435","2016-01-29 16:24:48","2016-01-29 16:32:03","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","107","Ames St at Main St","42.3625","-71.08822","932","Subscriber","1984","1"
"307","2016-01-29 16:25:34","2016-01-29 16:30:42","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","705","Subscriber","1987","1"
"473","2016-01-29 16:25:50","2016-01-29 16:33:44","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1280","Subscriber","1994","2"
"897","2016-01-29 16:28:51","2016-01-29 16:43:48","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","854","Subscriber","1962","1"
"226","2016-01-29 16:31:24","2016-01-29 16:35:10","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1561","Subscriber","1986","1"
"265","2016-01-29 16:34:51","2016-01-29 16:39:16","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","115","Porter Square Station","42.387995","-71.119084","1265","Subscriber","1966","1"
"274","2016-01-29 16:35:54","2016-01-29 16:40:28","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1311","Subscriber","1986","1"
"243","2016-01-29 16:36:26","2016-01-29 16:40:29","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","659","Subscriber","1988","1"
"373","2016-01-29 16:37:54","2016-01-29 16:44:08","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","646","Subscriber","1991","1"
"461","2016-01-29 16:39:04","2016-01-29 16:46:46","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1312","Customer","1991","2"
"319","2016-01-29 16:39:10","2016-01-29 16:44:29","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","740","Subscriber","1984","1"
"1114","2016-01-29 16:40:28","2016-01-29 16:59:02","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","654","Subscriber",\N,"0"
"377","2016-01-29 16:41:24","2016-01-29 16:47:41","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","107","Ames St at Main St","42.3625","-71.08822","652","Subscriber","1968","1"
"608","2016-01-29 16:42:36","2016-01-29 16:52:45","107","Ames St at Main St","42.3625","-71.08822","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1543","Subscriber","1989","1"
"347","2016-01-29 16:42:57","2016-01-29 16:48:45","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1581","Subscriber","1988","2"
"208","2016-01-29 16:42:59","2016-01-29 16:46:27","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","962","Subscriber","1983","1"
"899","2016-01-29 16:44:20","2016-01-29 16:59:20","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","107","Ames St at Main St","42.3625","-71.08822","778","Subscriber","1988","1"
"664","2016-01-29 16:45:23","2016-01-29 16:56:28","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","853","Customer","1956","2"
"574","2016-01-29 16:46:11","2016-01-29 16:55:45","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1007","Subscriber","1995","2"
"701","2016-01-29 16:45:40","2016-01-29 16:57:21","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1563","Subscriber","1987","1"
"132","2016-01-29 16:45:54","2016-01-29 16:48:07","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1274","Customer","1974","1"
"289","2016-01-29 16:47:31","2016-01-29 16:52:20","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1539","Subscriber","1996","1"
"411","2016-01-29 16:50:15","2016-01-29 16:57:06","177","University Park","42.36264779118595","-71.10006093978882","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1292","Customer","1971","1"
"118","2016-01-29 16:50:23","2016-01-29 16:52:22","177","University Park","42.36264779118595","-71.10006093978882","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1324","Subscriber","1960","1"
"1079","2016-01-29 16:53:17","2016-01-29 17:11:16","142","Alewife Station at Russell Field","42.396105","-71.139459","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","851","Customer","1955","1"
"409","2016-01-29 16:53:47","2016-01-29 17:00:37","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","882","Subscriber",\N,"0"
"800","2016-01-29 16:55:45","2016-01-29 17:09:06","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","115","Porter Square Station","42.387995","-71.119084","887","Subscriber","1979","1"
"610","2016-01-29 16:57:33","2016-01-29 17:07:43","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1118","Subscriber","1991","1"
"170","2016-01-29 16:58:01","2016-01-29 17:00:51","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","107","Ames St at Main St","42.3625","-71.08822","735","Subscriber","1998","1"
"271","2016-01-29 16:58:39","2016-01-29 17:03:10","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","999","Subscriber","1993","1"
"560","2016-01-29 16:58:39","2016-01-29 17:08:00","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1310","Subscriber","1989","2"
"424","2016-01-29 16:58:43","2016-01-29 17:05:48","179","MIT Vassar St","42.355601213279265","-71.10394477844238","107","Ames St at Main St","42.3625","-71.08822","703","Subscriber","1960","1"
"216","2016-01-29 17:00:06","2016-01-29 17:03:42","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","107","Ames St at Main St","42.3625","-71.08822","1542","Subscriber","1966","1"
"329","2016-01-29 17:01:04","2016-01-29 17:06:33","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","784","Subscriber","1990","2"
"716","2016-01-29 17:02:30","2016-01-29 17:14:26","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","107","Ames St at Main St","42.3625","-71.08822","854","Subscriber","1989","1"
"428","2016-01-29 17:03:50","2016-01-29 17:10:58","179","MIT Vassar St","42.355601213279265","-71.10394477844238","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1086","Subscriber","1979","2"
"158","2016-01-29 17:05:38","2016-01-29 17:08:17","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1291","Customer","1978","1"
"948","2016-01-29 17:09:52","2016-01-29 17:25:41","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1297","Subscriber","1993","1"
"348","2016-01-29 17:10:24","2016-01-29 17:16:12","177","University Park","42.36264779118595","-71.10006093978882","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","707","Subscriber","1957","1"
"468","2016-01-29 17:11:05","2016-01-29 17:18:53","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1278","Customer","1982","1"
"709","2016-01-29 17:12:45","2016-01-29 17:24:35","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","926","Customer","1974","1"
"408","2016-01-29 17:13:48","2016-01-29 17:20:37","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1292","Customer","1971","1"
"397","2016-01-29 17:14:42","2016-01-29 17:21:20","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","737","Customer","1973","1"
"463","2016-01-29 17:15:30","2016-01-29 17:23:13","117","Binney St / Sixth St","42.366095","-71.086388","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1275","Subscriber","1975","1"
"342","2016-01-29 17:16:54","2016-01-29 17:22:37","179","MIT Vassar St","42.355601213279265","-71.10394477844238","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","753","Subscriber","1975","1"
"450","2016-01-29 17:20:38","2016-01-29 17:28:08","117","Binney St / Sixth St","42.366095","-71.086388","143","EF - North Point Park","42.369885","-71.069957","996","Subscriber","1979","1"
"304","2016-01-29 17:20:43","2016-01-29 17:25:47","179","MIT Vassar St","42.355601213279265","-71.10394477844238","177","University Park","42.36264779118595","-71.10006093978882","956","Subscriber","1990","1"
"540","2016-01-29 17:22:09","2016-01-29 17:31:10","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","177","University Park","42.36264779118595","-71.10006093978882","878","Subscriber","1990","2"
"937","2016-01-29 17:22:46","2016-01-29 17:38:23","177","University Park","42.36264779118595","-71.10006093978882","143","EF - North Point Park","42.369885","-71.069957","1089","Subscriber","1955","1"
"865","2016-01-29 17:22:53","2016-01-29 17:37:18","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","707","Subscriber",\N,"0"
"231","2016-01-29 17:22:57","2016-01-29 17:26:49","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","117","Binney St / Sixth St","42.366095","-71.086388","1288","Subscriber","1990","1"
"802","2016-01-29 17:24:18","2016-01-29 17:37:40","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1080","Subscriber","1950","1"
"1224","2016-01-29 17:24:24","2016-01-29 17:44:49","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","142","Alewife Station at Russell Field","42.396105","-71.139459","853","Subscriber","1956","1"
"496","2016-01-29 17:24:48","2016-01-29 17:33:05","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1311","Customer","1981","1"
"329","2016-01-29 17:25:39","2016-01-29 17:31:08","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1531","Subscriber","1993","1"
"151","2016-01-29 17:26:29","2016-01-29 17:29:01","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1553","Subscriber","1964","1"
"564","2016-01-29 17:28:17","2016-01-29 17:37:42","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","659","Subscriber","1988","1"
"679","2016-01-29 17:29:57","2016-01-29 17:41:16","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1553","Subscriber","1978","1"
"600","2016-01-29 17:31:26","2016-01-29 17:41:27","177","University Park","42.36264779118595","-71.10006093978882","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1078","Subscriber","1986","2"
"685","2016-01-29 17:31:36","2016-01-29 17:43:02","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","699","Subscriber","1996","1"
"421","2016-01-29 17:32:20","2016-01-29 17:39:21","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1274","Subscriber","1968","1"
"518","2016-01-29 17:33:22","2016-01-29 17:42:00","141","Kendall Street","42.363560158429884","-71.08216792345047","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1537","Subscriber","1989","1"
"409","2016-01-29 17:34:39","2016-01-29 17:41:29","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","822","Customer","1973","1"
"327","2016-01-29 17:38:18","2016-01-29 17:43:45","107","Ames St at Main St","42.3625","-71.08822","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1290","Subscriber","1981","1"
"359","2016-01-29 17:38:31","2016-01-29 17:44:30","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1141","Customer","1967","1"
"432","2016-01-29 17:38:39","2016-01-29 17:45:52","107","Ames St at Main St","42.3625","-71.08822","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","767","Customer","1976","2"
"483","2016-01-29 17:39:03","2016-01-29 17:47:07","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1581","Customer","1973","1"
"311","2016-01-29 17:39:04","2016-01-29 17:44:16","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1139","Subscriber","1994","1"
"737","2016-01-29 17:39:12","2016-01-29 17:51:30","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1559","Subscriber","1982","1"
"396","2016-01-29 17:39:37","2016-01-29 17:46:13","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","755","Subscriber","1985","1"
"401","2016-01-29 17:39:49","2016-01-29 17:46:30","143","EF - North Point Park","42.369885","-71.069957","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1089","Subscriber","1991","1"
"326","2016-01-29 17:40:04","2016-01-29 17:45:31","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1010","Subscriber","1987","1"
"239","2016-01-29 17:40:16","2016-01-29 17:44:16","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","1548","Customer","1982","1"
"592","2016-01-29 17:40:34","2016-01-29 17:50:26","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1557","Subscriber","1983","1"
"357","2016-01-29 17:41:24","2016-01-29 17:47:21","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1086","Customer","1967","1"
"259","2016-01-29 17:42:53","2016-01-29 17:47:13","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","702","Subscriber","1984","1"
"473","2016-01-29 17:44:11","2016-01-29 17:52:05","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1105","Subscriber","1987","2"
"294","2016-01-29 17:45:25","2016-01-29 17:50:19","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","783","Subscriber","1984","2"
"1265","2016-01-29 17:45:45","2016-01-29 18:06:51","107","Ames St at Main St","42.3625","-71.08822","115","Porter Square Station","42.387995","-71.119084","1542","Subscriber","1987","2"
"343","2016-01-29 17:52:22","2016-01-29 17:58:05","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1539","Subscriber","1996","1"
"302","2016-01-29 17:52:26","2016-01-29 17:57:28","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","176","Lesley University","42.38674802045056","-71.11901879310608","754","Subscriber","1988","1"
"609","2016-01-29 17:53:48","2016-01-29 18:03:57","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1062","Subscriber","1997","1"
"229","2016-01-29 17:53:48","2016-01-29 17:57:37","107","Ames St at Main St","42.3625","-71.08822","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","932","Customer","1973","1"
"162","2016-01-29 17:55:09","2016-01-29 17:57:52","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","1548","Customer","1982","1"
"385","2016-01-29 17:55:17","2016-01-29 18:01:43","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","655","Customer","1961","1"
"342","2016-01-29 17:55:31","2016-01-29 18:01:14","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1098","Subscriber","1980","1"
"741","2016-01-29 17:57:26","2016-01-29 18:09:48","177","University Park","42.36264779118595","-71.10006093978882","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","743","Customer","1962","1"
"62","2016-01-29 17:57:38","2016-01-29 17:58:40","177","University Park","42.36264779118595","-71.10006093978882","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1110","Subscriber","1990","2"
"385","2016-01-29 17:58:15","2016-01-29 18:04:40","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1324","Customer","1978","1"
"848","2016-01-29 17:59:13","2016-01-29 18:13:21","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","860","Subscriber","1991","1"
"194","2016-01-29 18:00:16","2016-01-29 18:03:31","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","783","Subscriber","1990","2"
"929","2016-01-29 18:02:47","2016-01-29 18:18:17","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","746","Customer","1990","1"
"1631","2016-01-29 18:04:25","2016-01-29 18:31:36","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","635","Customer","1973","2"
"304","2016-01-29 18:04:48","2016-01-29 18:09:52","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1529","Subscriber","1989","1"
"452","2016-01-29 18:05:46","2016-01-29 18:13:19","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1118","Customer","1987","2"
