"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"160","2016-02-23 10:23:55","2016-02-23 10:26:35","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","107","Ames St at Main St","42.3625","-71.08822","1306","Subscriber","1988","1"
"786","2016-02-23 10:24:16","2016-02-23 10:37:22","179","MIT Vassar St","42.355601213279265","-71.10394477844238","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","740","Subscriber",\N,"0"
"274","2016-02-23 10:27:27","2016-02-23 10:32:02","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1540","Customer","1966","1"
"266","2016-02-23 10:28:28","2016-02-23 10:32:55","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1004","Subscriber","1986","1"
"378","2016-02-23 10:28:48","2016-02-23 10:35:07","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","140","Danehy Park","42.388966","-71.132788","803","Subscriber","1987","2"
"243","2016-02-23 10:28:54","2016-02-23 10:32:57","179","MIT Vassar St","42.355601213279265","-71.10394477844238","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1562","Subscriber","1989","1"
"325","2016-02-23 10:33:54","2016-02-23 10:39:20","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1294","Subscriber","1984","1"
"952","2016-02-23 10:34:18","2016-02-23 10:50:10","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1299","Customer","1962","2"
"602","2016-02-23 10:37:06","2016-02-23 10:47:08","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","115","Porter Square Station","42.387995","-71.119084","866","Customer","1987","2"
"539","2016-02-23 10:38:49","2016-02-23 10:47:48","180","Mt Auburn","42.37478628706384","-71.13320231437683","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","656","Subscriber","1986","1"
"454","2016-02-23 10:39:23","2016-02-23 10:46:58","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1076","Subscriber","1990","1"
"213","2016-02-23 10:39:59","2016-02-23 10:43:33","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1104","Customer","1979","1"
"783","2016-02-23 10:41:21","2016-02-23 10:54:25","141","Kendall Street","42.363560158429884","-71.08216792345047","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","641","Subscriber","1975","1"
"307","2016-02-23 10:41:51","2016-02-23 10:46:58","115","Porter Square Station","42.387995","-71.119084","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","889","Subscriber","1966","1"
"568","2016-02-23 10:44:33","2016-02-23 10:54:02","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","741","Subscriber","1987","1"
"453","2016-02-23 10:44:40","2016-02-23 10:52:14","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1268","Customer","1960","1"
"351","2016-02-23 10:45:58","2016-02-23 10:51:49","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1239","Subscriber","1957","1"
"637","2016-02-23 10:46:15","2016-02-23 10:56:52","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1141","Subscriber","1989","1"
"509","2016-02-23 10:46:41","2016-02-23 10:55:11","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","967","Subscriber","1988","1"
"252","2016-02-23 10:49:47","2016-02-23 10:53:59","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","657","Customer","1985","2"
"280","2016-02-23 10:52:14","2016-02-23 10:56:55","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","664","Customer","1988","1"
"184","2016-02-23 10:54:20","2016-02-23 10:57:25","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","679","Subscriber","1981","1"
"582","2016-02-23 10:55:24","2016-02-23 11:05:07","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1076","Subscriber","1988","2"
"462","2016-02-23 10:56:13","2016-02-23 11:03:56","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","687","Subscriber","1985","1"
"590","2016-02-23 10:56:28","2016-02-23 11:06:18","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","943","Subscriber","1990","1"
"375","2016-02-23 10:56:41","2016-02-23 11:02:56","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","959","Subscriber","1985","1"
"219","2016-02-23 10:57:34","2016-02-23 11:01:13","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1084","Subscriber","1993","1"
"277","2016-02-23 10:58:39","2016-02-23 11:03:17","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","662","Subscriber","1991","1"
"282","2016-02-23 10:59:41","2016-02-23 11:04:24","107","Ames St at Main St","42.3625","-71.08822","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","909","Subscriber","1989","1"
"309","2016-02-23 11:00:39","2016-02-23 11:05:49","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","638","Subscriber","1989","2"
"197","2016-02-23 11:01:45","2016-02-23 11:05:02","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1092","Subscriber","1991","1"
"923","2016-02-23 11:01:55","2016-02-23 11:17:18","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1570","Subscriber","1981","1"
"774","2016-02-23 11:04:05","2016-02-23 11:16:59","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","658","Customer","1994","1"
"157","2016-02-23 11:04:10","2016-02-23 11:06:48","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","177","University Park","42.36264779118595","-71.10006093978882","908","Subscriber","1989","1"
"230","2016-02-23 11:05:21","2016-02-23 11:09:11","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","657","Customer","1987","1"
"623","2016-02-23 11:08:20","2016-02-23 11:18:44","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1082","Subscriber","1970","1"
"300","2016-02-23 11:08:32","2016-02-23 11:13:32","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","659","Subscriber","1975","1"
"353","2016-02-23 11:09:03","2016-02-23 11:14:57","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1062","Subscriber","1993","1"
"187","2016-02-23 11:12:45","2016-02-23 11:15:53","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","806","Subscriber","1977","1"
"306","2016-02-23 11:17:11","2016-02-23 11:22:17","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","784","Subscriber","1983","1"
"504","2016-02-23 11:24:45","2016-02-23 11:33:10","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","869","Customer","1975","1"
"514","2016-02-23 11:25:02","2016-02-23 11:33:37","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","998","Customer","1970","1"
"422","2016-02-23 11:30:24","2016-02-23 11:37:27","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1141","Subscriber","1984","1"
"806","2016-02-23 11:30:59","2016-02-23 11:44:25","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1082","Customer","1988","1"
"435","2016-02-23 11:31:02","2016-02-23 11:38:18","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1307","Subscriber","1985","1"
"306","2016-02-23 11:31:31","2016-02-23 11:36:38","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","784","Subscriber","1983","1"
"313","2016-02-23 11:34:23","2016-02-23 11:39:37","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","751","Subscriber","1988","1"
"1472","2016-02-23 11:35:58","2016-02-23 12:00:31","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1101","Subscriber",\N,"0"
"1469","2016-02-23 11:35:58","2016-02-23 12:00:27","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","852","Subscriber",\N,"0"
"172","2016-02-23 11:36:10","2016-02-23 11:39:03","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1107","Subscriber","1982","2"
"234","2016-02-23 11:37:41","2016-02-23 11:41:35","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1089","Subscriber","1985","1"
"201","2016-02-23 11:41:39","2016-02-23 11:45:00","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","715","Subscriber","1988","2"
"335","2016-02-23 11:42:21","2016-02-23 11:47:57","107","Ames St at Main St","42.3625","-71.08822","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","731","Subscriber","1981","1"
"557","2016-02-23 11:42:47","2016-02-23 11:52:05","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","141","Kendall Street","42.363560158429884","-71.08216792345047","741","Subscriber","1984","1"
"134","2016-02-23 11:44:09","2016-02-23 11:46:23","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1570","Subscriber","1981","1"
"206","2016-02-23 11:44:16","2016-02-23 11:47:43","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","653","Subscriber","1979","2"
"659","2016-02-23 11:45:22","2016-02-23 11:56:22","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","857","Subscriber","1988","1"
"486","2016-02-23 11:45:56","2016-02-23 11:54:03","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","107","Ames St at Main St","42.3625","-71.08822","667","Subscriber","1984","2"
"245","2016-02-23 11:48:54","2016-02-23 11:52:59","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1076","Subscriber","1987","1"
"2922","2016-02-23 11:52:58","2016-02-23 12:41:41","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1064","Customer","1957","1"
"306","2016-02-23 11:54:36","2016-02-23 11:59:42","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1573","Subscriber","1986","1"
"470","2016-02-23 11:55:45","2016-02-23 12:03:35","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","896","Subscriber","1987","1"
"580","2016-02-23 11:55:58","2016-02-23 12:05:39","115","Porter Square Station","42.387995","-71.119084","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1109","Subscriber","1981","2"
"564","2016-02-23 11:58:38","2016-02-23 12:08:03","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","672","Subscriber","1986","1"
"347","2016-02-23 11:59:49","2016-02-23 12:05:36","107","Ames St at Main St","42.3625","-71.08822","177","University Park","42.36264779118595","-71.10006093978882","1290","Subscriber","1987","1"
"289","2016-02-23 12:00:25","2016-02-23 12:05:14","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1571","Subscriber","1993","1"
"226","2016-02-23 12:00:33","2016-02-23 12:04:20","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1141","Subscriber","1984","1"
"297","2016-02-23 12:03:24","2016-02-23 12:08:22","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","874","Subscriber","1969","1"
"618","2016-02-23 12:05:11","2016-02-23 12:15:29","107","Ames St at Main St","42.3625","-71.08822","107","Ames St at Main St","42.3625","-71.08822","1041","Subscriber","1996","1"
"314","2016-02-23 12:05:23","2016-02-23 12:10:38","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1559","Subscriber","1994","1"
"169","2016-02-23 12:06:29","2016-02-23 12:09:18","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1578","Customer","1997","1"
"141","2016-02-23 12:07:53","2016-02-23 12:10:14","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","653","Subscriber","1984","1"
"592","2016-02-23 12:10:22","2016-02-23 12:20:15","141","Kendall Street","42.363560158429884","-71.08216792345047","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","741","Subscriber","1983","2"
"392","2016-02-23 12:12:28","2016-02-23 12:19:01","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","751","Subscriber","1983","1"
"844","2016-02-23 12:12:43","2016-02-23 12:26:48","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","682","Subscriber","1985","1"
"827","2016-02-23 12:13:21","2016-02-23 12:27:09","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","107","Ames St at Main St","42.3625","-71.08822","883","Subscriber","1984","2"
"888","2016-02-23 12:15:17","2016-02-23 12:30:05","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","917","Subscriber","1990","2"
"1038","2016-02-23 12:15:21","2016-02-23 12:32:39","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","638","Subscriber","1989","2"
"823","2016-02-23 12:17:41","2016-02-23 12:31:25","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1552","Subscriber","1969","1"
"386","2016-02-23 12:18:45","2016-02-23 12:25:11","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1324","Subscriber","1992","1"
"699","2016-02-23 12:19:00","2016-02-23 12:30:39","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","800","Customer","1950","1"
"264","2016-02-23 12:23:34","2016-02-23 12:27:59","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","694","Subscriber","1986","1"
"9613","2016-02-23 12:26:28","2016-02-23 15:06:41","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1569","Subscriber","1992","1"
"267","2016-02-23 12:26:46","2016-02-23 12:31:13","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","141","Kendall Street","42.363560158429884","-71.08216792345047","983","Subscriber","1983","1"
"364","2016-02-23 12:27:20","2016-02-23 12:33:24","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","656","Subscriber","1989","2"
"431","2016-02-23 12:30:12","2016-02-23 12:37:23","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1283","Subscriber","1972","1"
"738","2016-02-23 12:34:17","2016-02-23 12:46:35","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","770","Subscriber","1983","1"
"459","2016-02-23 12:34:25","2016-02-23 12:42:04","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1528","Subscriber","1990","1"
"262","2016-02-23 12:43:30","2016-02-23 12:47:52","141","Kendall Street","42.363560158429884","-71.08216792345047","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","983","Subscriber","1983","1"
"512","2016-02-23 12:44:59","2016-02-23 12:53:32","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","881","Subscriber","1985","1"
"682","2016-02-23 12:47:18","2016-02-23 12:58:41","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1548","Customer","1989","1"
"470","2016-02-23 12:50:57","2016-02-23 12:58:48","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1324","Subscriber","1991","1"
"940","2016-02-23 12:51:54","2016-02-23 13:07:34","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1526","Customer","1950","1"
"671","2016-02-23 12:52:01","2016-02-23 13:03:13","177","University Park","42.36264779118595","-71.10006093978882","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1262","Customer","1984","1"
"371","2016-02-23 12:53:52","2016-02-23 13:00:04","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1571","Subscriber","1993","1"
"390","2016-02-23 12:54:10","2016-02-23 13:00:41","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","896","Subscriber","1987","1"
"265","2016-02-23 12:55:58","2016-02-23 13:00:24","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1559","Subscriber","1994","1"
"289","2016-02-23 12:58:10","2016-02-23 13:02:59","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","798","Subscriber","1983","2"
"400","2016-02-23 12:59:28","2016-02-23 13:06:09","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1064","Customer","1967","2"
"142","2016-02-23 12:59:30","2016-02-23 13:01:52","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1003","Subscriber","1989","1"
"331","2016-02-23 12:59:47","2016-02-23 13:05:19","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","998","Subscriber","1957","1"
"743","2016-02-23 13:00:50","2016-02-23 13:13:13","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","1547","Customer","1981","1"
"250","2016-02-23 13:02:35","2016-02-23 13:06:45","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1060","Subscriber","1986","1"
"740","2016-02-23 13:04:59","2016-02-23 13:17:20","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","115","Porter Square Station","42.387995","-71.119084","1548","Customer","1956","2"
"172","2016-02-23 13:07:33","2016-02-23 13:10:26","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","653","Subscriber","1984","1"
"631","2016-02-23 13:08:43","2016-02-23 13:19:14","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","751","Subscriber","1991","2"
"1153","2016-02-23 13:10:34","2016-02-23 13:29:47","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1281","Subscriber","1986","1"
"666","2016-02-23 13:13:27","2016-02-23 13:24:34","141","Kendall Street","42.363560158429884","-71.08216792345047","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1096","Subscriber","1984","1"
"217","2016-02-23 13:16:33","2016-02-23 13:20:11","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","715","Subscriber","1988","1"
"324","2016-02-23 13:16:35","2016-02-23 13:22:00","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1107","Subscriber","1992","1"
"788","2016-02-23 13:17:17","2016-02-23 13:30:26","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1526","Subscriber","1987","1"
"367","2016-02-23 13:19:07","2016-02-23 13:25:15","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","656","Subscriber","1989","2"
"402","2016-02-23 13:25:04","2016-02-23 13:31:47","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1266","Subscriber","1985","1"
"258","2016-02-23 13:30:40","2016-02-23 13:34:58","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1527","Customer","1973","1"
"418","2016-02-23 13:32:40","2016-02-23 13:39:39","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","643","Subscriber","1989","2"
"310","2016-02-23 13:37:02","2016-02-23 13:42:13","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1092","Subscriber","1984","1"
"184","2016-02-23 13:37:51","2016-02-23 13:40:55","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1102","Subscriber","1977","1"
"296","2016-02-23 13:38:01","2016-02-23 13:42:57","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","107","Ames St at Main St","42.3625","-71.08822","642","Subscriber","1987","1"
"645","2016-02-23 13:39:17","2016-02-23 13:50:02","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1104","Customer","1984","1"
"391","2016-02-23 13:44:56","2016-02-23 13:51:28","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1294","Subscriber","1968","1"
"397","2016-02-23 13:46:22","2016-02-23 13:52:59","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","107","Ames St at Main St","42.3625","-71.08822","1552","Subscriber","1983","2"
"617","2016-02-23 13:48:46","2016-02-23 13:59:03","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","641","Customer","1982","2"
"380","2016-02-23 13:49:22","2016-02-23 13:55:43","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","943","Customer","1976","2"
